,FVMC_Rewards1,FVMC_noSteps1,FVMC_Accuracy1,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Overall_Accuracy,Overall_Steps,MC Overall_Reward
2559,1,5,1,0.9,5.35,0.8,0.9,5.35,0.8
2560,1,6,1,0.9,5.36,0.8,0.9,5.36,0.8
2561,-1,4,0,0.9,5.37,0.8,0.9,5.37,0.8
2562,1,5,1,0.9,5.37,0.8,0.9,5.37,0.8
2563,1,6,1,0.9,5.38,0.8,0.9,5.38,0.8
2564,1,5,1,0.9,5.38,0.8,0.9,5.38,0.8
2565,-1,5,0,0.89,5.38,0.78,0.89,5.38,0.78
2566,1,5,1,0.89,5.35,0.78,0.89,5.35,0.78
2567,1,5,1,0.89,5.34,0.78,0.89,5.34,0.78
2568,1,5,1,0.89,5.34,0.78,0.89,5.34,0.78
2569,1,5,1,0.89,5.34,0.78,0.89,5.34,0.78
2570,1,5,1,0.89,5.34,0.78,0.89,5.34,0.78
2571,1,14,1,0.89,5.42,0.78,0.89,5.42,0.78
2572,1,5,1,0.89,5.42,0.78,0.89,5.42,0.78
2573,1,6,1,0.89,5.41,0.78,0.89,5.41,0.78
2574,-1,3,0,0.88,5.39,0.76,0.88,5.39,0.76
2575,1,5,1,0.89,5.41,0.78,0.89,5.41,0.78
2576,-1,3,0,0.88,5.39,0.76,0.88,5.39,0.76
2577,1,5,1,0.88,5.39,0.76,0.88,5.39,0.76
2578,1,5,1,0.88,5.39,0.76,0.88,5.39,0.76
2579,1,5,1,0.89,5.41,0.78,0.89,5.41,0.78
2580,1,5,1,0.89,5.41,0.78,0.89,5.41,0.78
2581,1,8,1,0.89,5.44,0.78,0.89,5.44,0.78
2582,1,5,1,0.89,5.44,0.78,0.89,5.44,0.78
2583,1,5,1,0.89,5.44,0.78,0.89,5.44,0.78
2584,1,5,1,0.89,5.4,0.78,0.89,5.4,0.78
2585,1,5,1,0.89,5.38,0.78,0.89,5.38,0.78
2586,1,5,1,0.89,5.36,0.78,0.89,5.36,0.78
2587,1,5,1,0.89,5.36,0.78,0.89,5.36,0.78
2588,1,5,1,0.89,5.32,0.78,0.89,5.32,0.78
2589,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
2590,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
2591,1,7,1,0.89,5.3,0.78,0.89,5.3,0.78
2592,1,13,1,0.89,5.38,0.78,0.89,5.38,0.78
2593,1,5,1,0.89,5.36,0.78,0.89,5.36,0.78
2594,1,5,1,0.89,5.36,0.78,0.89,5.36,0.78
2595,1,7,1,0.89,5.36,0.78,0.89,5.36,0.78
2596,1,11,1,0.89,5.4,0.78,0.89,5.4,0.78
2597,1,5,1,0.9,5.41,0.8,0.9,5.41,0.8
2598,1,5,1,0.9,5.41,0.8,0.9,5.41,0.8
2599,1,5,1,0.9,5.41,0.8,0.9,5.41,0.8
2600,1,7,1,0.9,5.41,0.8,0.9,5.41,0.8
2601,1,5,1,0.9,5.41,0.8,0.9,5.41,0.8
2602,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
2603,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
2604,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
2605,-1,9,0,0.89,5.43,0.78,0.89,5.43,0.78
2606,1,7,1,0.9,5.46,0.8,0.9,5.46,0.8
2607,1,5,1,0.9,5.46,0.8,0.9,5.46,0.8
2608,1,6,1,0.9,5.47,0.8,0.9,5.47,0.8
2609,1,8,1,0.9,5.48,0.8,0.9,5.48,0.8
2610,1,5,1,0.91,5.49,0.82,0.91,5.49,0.82
2611,-1,4,0,0.9,5.46,0.8,0.9,5.46,0.8
2612,1,5,1,0.9,5.45,0.8,0.9,5.45,0.8
2613,1,5,1,0.9,5.44,0.8,0.9,5.44,0.8
2614,1,5,1,0.9,5.44,0.8,0.9,5.44,0.8
2615,1,5,1,0.9,5.44,0.8,0.9,5.44,0.8
2616,1,7,1,0.9,5.46,0.8,0.9,5.46,0.8
2617,1,7,1,0.9,5.48,0.8,0.9,5.48,0.8
2618,1,13,1,0.9,5.56,0.8,0.9,5.56,0.8
2619,1,7,1,0.9,5.58,0.8,0.9,5.58,0.8
2620,1,7,1,0.9,5.6,0.8,0.9,5.6,0.8
2621,-1,12,0,0.89,5.67,0.78,0.89,5.67,0.78
2622,1,7,1,0.89,5.69,0.78,0.89,5.69,0.78
2623,1,6,1,0.89,5.7,0.78,0.89,5.7,0.78
2624,1,14,1,0.89,5.77,0.78,0.89,5.77,0.78
2625,1,5,1,0.89,5.77,0.78,0.89,5.77,0.78
2626,1,7,1,0.89,5.79,0.78,0.89,5.79,0.78
2627,1,5,1,0.89,5.79,0.78,0.89,5.79,0.78
2628,1,5,1,0.89,5.79,0.78,0.89,5.79,0.78
2629,1,6,1,0.89,5.8,0.78,0.89,5.8,0.78
2630,1,5,1,0.89,5.8,0.78,0.89,5.8,0.78
2631,1,5,1,0.9,5.82,0.8,0.9,5.82,0.8
2632,1,5,1,0.9,5.82,0.8,0.9,5.82,0.8
2633,1,5,1,0.9,5.81,0.8,0.9,5.81,0.8
2634,1,5,1,0.9,5.79,0.8,0.9,5.79,0.8
2635,1,6,1,0.9,5.8,0.8,0.9,5.8,0.8
2636,1,5,1,0.9,5.8,0.8,0.9,5.8,0.8
2637,1,5,1,0.9,5.8,0.8,0.9,5.8,0.8
2638,1,5,1,0.9,5.8,0.8,0.9,5.8,0.8
2639,1,5,1,0.9,5.8,0.8,0.9,5.8,0.8
2640,1,5,1,0.9,5.8,0.8,0.9,5.8,0.8
2641,1,5,1,0.9,5.79,0.8,0.9,5.79,0.8
2642,1,7,1,0.9,5.81,0.8,0.9,5.81,0.8
2643,1,5,1,0.9,5.81,0.8,0.9,5.81,0.8
2644,1,9,1,0.9,5.85,0.8,0.9,5.85,0.8
2645,1,5,1,0.9,5.85,0.8,0.9,5.85,0.8
2646,1,5,1,0.9,5.85,0.8,0.9,5.85,0.8
2647,1,7,1,0.9,5.85,0.8,0.9,5.85,0.8
2648,1,6,1,0.91,5.88,0.82,0.91,5.88,0.82
2649,1,5,1,0.91,5.86,0.82,0.91,5.86,0.82
2650,1,5,1,0.91,5.84,0.82,0.91,5.84,0.82
2651,1,6,1,0.92,5.89,0.84,0.92,5.89,0.84
2652,1,9,1,0.92,5.93,0.84,0.92,5.93,0.84
2653,1,7,1,0.93,5.97,0.86,0.93,5.97,0.86
2654,1,5,1,0.93,5.96,0.86,0.93,5.96,0.86
2655,1,5,1,0.93,5.96,0.86,0.93,5.96,0.86
2656,1,5,1,0.93,5.94,0.86,0.93,5.94,0.86
2657,1,5,1,0.93,5.94,0.86,0.93,5.94,0.86
2658,1,9,1,0.93,5.98,0.86,0.93,5.98,0.86
2659,1,5,1,0.93,5.98,0.86,0.93,5.98,0.86
2660,1,5,1,0.93,5.97,0.86,0.93,5.97,0.86
2661,1,5,1,0.94,5.98,0.88,0.94,5.98,0.88
2662,1,5,1,0.94,5.98,0.88,0.94,5.98,0.88
2663,1,5,1,0.94,5.97,0.88,0.94,5.97,0.88
2664,1,5,1,0.94,5.97,0.88,0.94,5.97,0.88
2665,1,5,1,0.95,5.97,0.9,0.95,5.97,0.9
2666,1,5,1,0.95,5.97,0.9,0.95,5.97,0.9
2667,-1,2,0,0.94,5.94,0.88,0.94,5.94,0.88
2668,1,7,1,0.94,5.96,0.88,0.94,5.96,0.88
2669,1,5,1,0.94,5.96,0.88,0.94,5.96,0.88
2670,1,7,1,0.94,5.98,0.88,0.94,5.98,0.88
2671,1,8,1,0.94,5.92,0.88,0.94,5.92,0.88
2672,1,11,1,0.94,5.98,0.88,0.94,5.98,0.88
2673,1,6,1,0.94,5.98,0.88,0.94,5.98,0.88
2674,1,5,1,0.95,6,0.9,0.95,6,0.9
2675,1,7,1,0.95,6.02,0.9,0.95,6.02,0.9
2676,1,5,1,0.96,6.04,0.92,0.96,6.04,0.92
2677,1,6,1,0.96,6.05,0.92,0.96,6.05,0.92
2678,1,5,1,0.96,6.05,0.92,0.96,6.05,0.92
2679,1,7,1,0.96,6.07,0.92,0.96,6.07,0.92
2680,1,5,1,0.96,6.07,0.92,0.96,6.07,0.92
2681,1,5,1,0.96,6.04,0.92,0.96,6.04,0.92
2682,1,5,1,0.96,6.04,0.92,0.96,6.04,0.92
2683,1,5,1,0.96,6.04,0.92,0.96,6.04,0.92
2684,1,5,1,0.96,6.04,0.92,0.96,6.04,0.92
2685,1,5,1,0.96,6.04,0.92,0.96,6.04,0.92
2686,1,5,1,0.96,6.04,0.92,0.96,6.04,0.92
2687,1,5,1,0.96,6.04,0.92,0.96,6.04,0.92
2688,1,5,1,0.96,6.04,0.92,0.96,6.04,0.92
2689,1,7,1,0.96,6.06,0.92,0.96,6.06,0.92
2690,1,5,1,0.96,6.06,0.92,0.96,6.06,0.92
2691,1,5,1,0.96,6.04,0.92,0.96,6.04,0.92
2692,1,5,1,0.96,5.96,0.92,0.96,5.96,0.92
2693,1,6,1,0.96,5.97,0.92,0.96,5.97,0.92
2694,1,7,1,0.96,5.99,0.92,0.96,5.99,0.92
2695,1,5,1,0.96,5.97,0.92,0.96,5.97,0.92
2696,1,5,1,0.96,5.91,0.92,0.96,5.91,0.92
2697,1,5,1,0.96,5.91,0.92,0.96,5.91,0.92
2698,1,5,1,0.96,5.91,0.92,0.96,5.91,0.92
2699,1,5,1,0.96,5.91,0.92,0.96,5.91,0.92
2700,1,5,1,0.96,5.89,0.92,0.96,5.89,0.92
2701,1,7,1,0.96,5.91,0.92,0.96,5.91,0.92
2702,1,5,1,0.96,5.91,0.92,0.96,5.91,0.92
2703,1,5,1,0.96,5.91,0.92,0.96,5.91,0.92
2704,-1,4,0,0.95,5.9,0.9,0.95,5.9,0.9
2705,1,5,1,0.96,5.86,0.92,0.96,5.86,0.92
2706,1,7,1,0.96,5.86,0.92,0.96,5.86,0.92
2707,1,5,1,0.96,5.86,0.92,0.96,5.86,0.92
2708,1,5,1,0.96,5.85,0.92,0.96,5.85,0.92
2709,1,5,1,0.96,5.82,0.92,0.96,5.82,0.92
2710,1,5,1,0.96,5.82,0.92,0.96,5.82,0.92
2711,1,5,1,0.97,5.83,0.94,0.97,5.83,0.94
2712,1,5,1,0.97,5.83,0.94,0.97,5.83,0.94
2713,1,7,1,0.97,5.85,0.94,0.97,5.85,0.94
2714,1,7,1,0.97,5.87,0.94,0.97,5.87,0.94
2715,1,7,1,0.97,5.89,0.94,0.97,5.89,0.94
2716,1,5,1,0.97,5.87,0.94,0.97,5.87,0.94
2717,1,5,1,0.97,5.85,0.94,0.97,5.85,0.94
2718,1,5,1,0.97,5.77,0.94,0.97,5.77,0.94
2719,1,5,1,0.97,5.75,0.94,0.97,5.75,0.94
2720,1,8,1,0.97,5.76,0.94,0.97,5.76,0.94
2721,1,6,1,0.98,5.7,0.96,0.98,5.7,0.96
2722,1,7,1,0.98,5.7,0.96,0.98,5.7,0.96
2723,1,5,1,0.98,5.69,0.96,0.98,5.69,0.96
2724,1,6,1,0.98,5.61,0.96,0.98,5.61,0.96
2725,1,5,1,0.98,5.61,0.96,0.98,5.61,0.96
2726,1,5,1,0.98,5.59,0.96,0.98,5.59,0.96
2727,1,5,1,0.98,5.59,0.96,0.98,5.59,0.96
2728,1,5,1,0.98,5.59,0.96,0.98,5.59,0.96
2729,1,5,1,0.98,5.58,0.96,0.98,5.58,0.96
2730,1,5,1,0.98,5.58,0.96,0.98,5.58,0.96
2731,1,5,1,0.98,5.58,0.96,0.98,5.58,0.96
2732,1,5,1,0.98,5.58,0.96,0.98,5.58,0.96
2733,1,5,1,0.98,5.58,0.96,0.98,5.58,0.96
2734,1,6,1,0.98,5.59,0.96,0.98,5.59,0.96
2735,1,5,1,0.98,5.58,0.96,0.98,5.58,0.96
2736,1,7,1,0.98,5.6,0.96,0.98,5.6,0.96
2737,1,5,1,0.98,5.6,0.96,0.98,5.6,0.96
2738,1,5,1,0.98,5.6,0.96,0.98,5.6,0.96
2739,1,5,1,0.98,5.6,0.96,0.98,5.6,0.96
2740,1,7,1,0.98,5.62,0.96,0.98,5.62,0.96
2741,1,5,1,0.98,5.62,0.96,0.98,5.62,0.96
2742,1,5,1,0.98,5.6,0.96,0.98,5.6,0.96
2743,1,5,1,0.98,5.6,0.96,0.98,5.6,0.96
2744,1,5,1,0.98,5.56,0.96,0.98,5.56,0.96
2745,1,5,1,0.98,5.56,0.96,0.98,5.56,0.96
2746,1,5,1,0.98,5.56,0.96,0.98,5.56,0.96
2747,-1,3,0,0.97,5.52,0.94,0.97,5.52,0.94
2748,1,5,1,0.97,5.51,0.94,0.97,5.51,0.94
2749,1,5,1,0.97,5.51,0.94,0.97,5.51,0.94
2750,1,7,1,0.97,5.53,0.94,0.97,5.53,0.94
2751,1,5,1,0.97,5.52,0.94,0.97,5.52,0.94
2752,1,5,1,0.97,5.48,0.94,0.97,5.48,0.94
2753,1,5,1,0.97,5.46,0.94,0.97,5.46,0.94
2754,-1,4,0,0.96,5.45,0.92,0.96,5.45,0.92
2755,1,5,1,0.96,5.45,0.92,0.96,5.45,0.92
2756,1,7,1,0.96,5.47,0.92,0.96,5.47,0.92
2757,1,5,1,0.96,5.47,0.92,0.96,5.47,0.92
2758,1,5,1,0.96,5.43,0.92,0.96,5.43,0.92
2759,1,7,1,0.96,5.45,0.92,0.96,5.45,0.92
2760,1,5,1,0.96,5.45,0.92,0.96,5.45,0.92
2761,-1,1,0,0.95,5.41,0.9,0.95,5.41,0.9
2762,-1,4,0,0.94,5.4,0.88,0.94,5.4,0.88
2763,1,7,1,0.94,5.42,0.88,0.94,5.42,0.88
2764,1,8,1,0.94,5.45,0.88,0.94,5.45,0.88
2765,1,7,1,0.94,5.47,0.88,0.94,5.47,0.88
2766,1,5,1,0.94,5.47,0.88,0.94,5.47,0.88
2767,1,5,1,0.95,5.5,0.9,0.95,5.5,0.9
2768,1,6,1,0.95,5.49,0.9,0.95,5.49,0.9
2769,1,5,1,0.95,5.49,0.9,0.95,5.49,0.9
2770,1,5,1,0.95,5.47,0.9,0.95,5.47,0.9
2771,1,7,1,0.95,5.46,0.9,0.95,5.46,0.9
2772,1,8,1,0.95,5.43,0.9,0.95,5.43,0.9
2773,1,5,1,0.95,5.42,0.9,0.95,5.42,0.9
2774,1,5,1,0.95,5.42,0.9,0.95,5.42,0.9
2775,1,5,1,0.95,5.4,0.9,0.95,5.4,0.9
2776,1,5,1,0.95,5.4,0.9,0.95,5.4,0.9
2777,1,5,1,0.95,5.39,0.9,0.95,5.39,0.9
2778,-1,4,0,0.94,5.38,0.88,0.94,5.38,0.88
2779,1,7,1,0.94,5.38,0.88,0.94,5.38,0.88
2780,1,6,1,0.94,5.39,0.88,0.94,5.39,0.88
2781,1,7,1,0.94,5.41,0.88,0.94,5.41,0.88
2782,1,5,1,0.94,5.41,0.88,0.94,5.41,0.88
2783,1,5,1,0.94,5.41,0.88,0.94,5.41,0.88
2784,1,8,1,0.94,5.44,0.88,0.94,5.44,0.88
2785,1,5,1,0.94,5.44,0.88,0.94,5.44,0.88
2786,1,7,1,0.94,5.46,0.88,0.94,5.46,0.88
2787,1,5,1,0.94,5.46,0.88,0.94,5.46,0.88
2788,1,5,1,0.94,5.46,0.88,0.94,5.46,0.88
2789,1,5,1,0.94,5.44,0.88,0.94,5.44,0.88
2790,1,5,1,0.94,5.44,0.88,0.94,5.44,0.88
2791,1,5,1,0.94,5.44,0.88,0.94,5.44,0.88
2792,1,6,1,0.94,5.45,0.88,0.94,5.45,0.88
2793,1,7,1,0.94,5.46,0.88,0.94,5.46,0.88
2794,1,5,1,0.94,5.44,0.88,0.94,5.44,0.88
2795,1,5,1,0.94,5.44,0.88,0.94,5.44,0.88
2796,1,5,1,0.94,5.44,0.88,0.94,5.44,0.88
2797,1,7,1,0.94,5.46,0.88,0.94,5.46,0.88
2798,1,5,1,0.94,5.46,0.88,0.94,5.46,0.88
2799,-1,2,0,0.93,5.43,0.86,0.93,5.43,0.86
2800,1,5,1,0.93,5.43,0.86,0.93,5.43,0.86
2801,-1,4,0,0.92,5.4,0.84,0.92,5.4,0.84
2802,1,5,1,0.92,5.4,0.84,0.92,5.4,0.84
2803,1,5,1,0.92,5.4,0.84,0.92,5.4,0.84
2804,1,5,1,0.93,5.41,0.86,0.93,5.41,0.86
2805,1,5,1,0.93,5.41,0.86,0.93,5.41,0.86
2806,1,5,1,0.93,5.39,0.86,0.93,5.39,0.86
2807,1,5,1,0.93,5.39,0.86,0.93,5.39,0.86
2808,1,7,1,0.93,5.41,0.86,0.93,5.41,0.86
2809,1,5,1,0.93,5.41,0.86,0.93,5.41,0.86
2810,1,5,1,0.93,5.41,0.86,0.93,5.41,0.86
2811,1,5,1,0.93,5.41,0.86,0.93,5.41,0.86
2812,1,5,1,0.93,5.41,0.86,0.93,5.41,0.86
2813,-1,1,0,0.92,5.35,0.84,0.92,5.35,0.84
2814,1,6,1,0.92,5.34,0.84,0.92,5.34,0.84
2815,1,6,1,0.92,5.33,0.84,0.92,5.33,0.84
2816,1,5,1,0.92,5.33,0.84,0.92,5.33,0.84
2817,1,5,1,0.92,5.33,0.84,0.92,5.33,0.84
2818,1,5,1,0.92,5.33,0.84,0.92,5.33,0.84
2819,1,5,1,0.92,5.33,0.84,0.92,5.33,0.84
2820,1,8,1,0.92,5.33,0.84,0.92,5.33,0.84
2821,1,7,1,0.92,5.34,0.84,0.92,5.34,0.84
2822,1,5,1,0.92,5.32,0.84,0.92,5.32,0.84
2823,1,8,1,0.92,5.35,0.84,0.92,5.35,0.84
2824,1,7,1,0.92,5.36,0.84,0.92,5.36,0.84
2825,-1,2,0,0.91,5.33,0.82,0.91,5.33,0.82
2826,1,5,1,0.91,5.33,0.82,0.91,5.33,0.82
2827,1,7,1,0.91,5.35,0.82,0.91,5.35,0.82
2828,1,5,1,0.91,5.35,0.82,0.91,5.35,0.82
2829,1,7,1,0.91,5.37,0.82,0.91,5.37,0.82
2830,-1,1,0,0.9,5.33,0.8,0.9,5.33,0.8
2831,1,5,1,0.9,5.33,0.8,0.9,5.33,0.8
2832,1,5,1,0.9,5.33,0.8,0.9,5.33,0.8
2833,1,5,1,0.9,5.33,0.8,0.9,5.33,0.8
2834,-1,4,0,0.89,5.31,0.78,0.89,5.31,0.78
2835,1,7,1,0.89,5.33,0.78,0.89,5.33,0.78
2836,1,5,1,0.89,5.31,0.78,0.89,5.31,0.78
2837,1,5,1,0.89,5.31,0.78,0.89,5.31,0.78
2838,-1,1,0,0.88,5.27,0.76,0.88,5.27,0.76
2839,1,9,1,0.88,5.31,0.76,0.88,5.31,0.76
2840,1,5,1,0.88,5.29,0.76,0.88,5.29,0.76
2841,1,5,1,0.88,5.29,0.76,0.88,5.29,0.76
2842,1,6,1,0.88,5.3,0.76,0.88,5.3,0.76
2843,1,5,1,0.88,5.3,0.76,0.88,5.3,0.76
2844,1,7,1,0.88,5.32,0.76,0.88,5.32,0.76
2845,1,5,1,0.88,5.32,0.76,0.88,5.32,0.76
2846,1,5,1,0.88,5.32,0.76,0.88,5.32,0.76
2847,1,5,1,0.89,5.34,0.78,0.89,5.34,0.78
2848,1,5,1,0.89,5.34,0.78,0.89,5.34,0.78
2849,1,5,1,0.89,5.34,0.78,0.89,5.34,0.78
2850,1,5,1,0.89,5.32,0.78,0.89,5.32,0.78
2851,1,5,1,0.89,5.32,0.78,0.89,5.32,0.78
2852,1,5,1,0.89,5.32,0.78,0.89,5.32,0.78
2853,1,6,1,0.89,5.33,0.78,0.89,5.33,0.78
2854,1,7,1,0.9,5.36,0.8,0.9,5.36,0.8
2855,1,7,1,0.9,5.38,0.8,0.9,5.38,0.8
2856,1,9,1,0.9,5.4,0.8,0.9,5.4,0.8
2857,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
2858,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
2859,1,7,1,0.9,5.4,0.8,0.9,5.4,0.8
2860,1,7,1,0.9,5.42,0.8,0.9,5.42,0.8
2861,1,7,1,0.91,5.48,0.82,0.91,5.48,0.82
2862,1,5,1,0.92,5.49,0.84,0.92,5.49,0.84
2863,1,5,1,0.92,5.47,0.84,0.92,5.47,0.84
2864,1,5,1,0.92,5.44,0.84,0.92,5.44,0.84
2865,1,6,1,0.92,5.43,0.84,0.92,5.43,0.84
2866,1,5,1,0.92,5.43,0.84,0.92,5.43,0.84
2867,1,5,1,0.92,5.43,0.84,0.92,5.43,0.84
2868,-1,3,0,0.91,5.4,0.82,0.91,5.4,0.82
2869,1,5,1,0.91,5.4,0.82,0.91,5.4,0.82
2870,1,5,1,0.91,5.4,0.82,0.91,5.4,0.82
2871,1,5,1,0.91,5.38,0.82,0.91,5.38,0.82
2872,1,5,1,0.91,5.35,0.82,0.91,5.35,0.82
2873,1,5,1,0.91,5.35,0.82,0.91,5.35,0.82
2874,1,5,1,0.91,5.35,0.82,0.91,5.35,0.82
2875,-1,2,0,0.9,5.32,0.8,0.9,5.32,0.8
2876,1,6,1,0.9,5.33,0.8,0.9,5.33,0.8
2877,1,5,1,0.9,5.33,0.8,0.9,5.33,0.8
2878,1,7,1,0.91,5.36,0.82,0.91,5.36,0.82
2879,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
2880,-1,5,0,0.9,5.33,0.8,0.9,5.33,0.8
2881,1,5,1,0.9,5.31,0.8,0.9,5.31,0.8
2882,-1,1,0,0.89,5.27,0.78,0.89,5.27,0.78
2883,1,5,1,0.89,5.27,0.78,0.89,5.27,0.78
2884,1,5,1,0.89,5.24,0.78,0.89,5.24,0.78
2885,1,5,1,0.89,5.24,0.78,0.89,5.24,0.78
2886,1,5,1,0.89,5.22,0.78,0.89,5.22,0.78
2887,1,5,1,0.89,5.22,0.78,0.89,5.22,0.78
2888,1,5,1,0.89,5.22,0.78,0.89,5.22,0.78
2889,1,7,1,0.89,5.24,0.78,0.89,5.24,0.78
2890,1,5,1,0.89,5.24,0.78,0.89,5.24,0.78
2891,1,7,1,0.89,5.26,0.78,0.89,5.26,0.78
2892,1,5,1,0.89,5.25,0.78,0.89,5.25,0.78
2893,1,5,1,0.89,5.23,0.78,0.89,5.23,0.78
2894,1,5,1,0.89,5.23,0.78,0.89,5.23,0.78
2895,1,5,1,0.89,5.23,0.78,0.89,5.23,0.78
2896,1,6,1,0.89,5.24,0.78,0.89,5.24,0.78
2897,1,8,1,0.89,5.25,0.78,0.89,5.25,0.78
2898,1,6,1,0.89,5.26,0.78,0.89,5.26,0.78
2899,1,5,1,0.9,5.29,0.8,0.9,5.29,0.8
2900,1,8,1,0.9,5.32,0.8,0.9,5.32,0.8
2901,1,6,1,0.91,5.34,0.82,0.91,5.34,0.82
2902,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
2903,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
2904,-1,4,0,0.9,5.33,0.8,0.9,5.33,0.8
2905,1,7,1,0.9,5.35,0.8,0.9,5.35,0.8
2906,1,5,1,0.9,5.35,0.8,0.9,5.35,0.8
2907,1,5,1,0.9,5.35,0.8,0.9,5.35,0.8
2908,1,5,1,0.9,5.33,0.8,0.9,5.33,0.8
2909,1,5,1,0.9,5.33,0.8,0.9,5.33,0.8
2910,1,6,1,0.9,5.34,0.8,0.9,5.34,0.8
2911,1,7,1,0.9,5.36,0.8,0.9,5.36,0.8
2912,-1,8,0,0.89,5.39,0.78,0.89,5.39,0.78
2913,1,7,1,0.9,5.45,0.8,0.9,5.45,0.8
2914,1,6,1,0.9,5.45,0.8,0.9,5.45,0.8
2915,1,5,1,0.9,5.44,0.8,0.9,5.44,0.8
2916,1,5,1,0.9,5.44,0.8,0.9,5.44,0.8
2917,1,6,1,0.9,5.45,0.8,0.9,5.45,0.8
2918,1,5,1,0.9,5.45,0.8,0.9,5.45,0.8
2919,1,5,1,0.9,5.45,0.8,0.9,5.45,0.8
2920,1,7,1,0.9,5.44,0.8,0.9,5.44,0.8
2921,-1,2,0,0.89,5.39,0.78,0.89,5.39,0.78
2922,1,5,1,0.89,5.39,0.78,0.89,5.39,0.78
2923,1,6,1,0.89,5.37,0.78,0.89,5.37,0.78
2924,1,5,1,0.89,5.35,0.78,0.89,5.35,0.78
2925,1,7,1,0.9,5.4,0.8,0.9,5.4,0.8
2926,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
2927,1,5,1,0.9,5.38,0.8,0.9,5.38,0.8
2928,1,5,1,0.9,5.38,0.8,0.9,5.38,0.8
2929,1,5,1,0.9,5.36,0.8,0.9,5.36,0.8
2930,1,7,1,0.91,5.42,0.82,0.91,5.42,0.82
2931,1,6,1,0.91,5.43,0.82,0.91,5.43,0.82
2932,-1,2,0,0.9,5.4,0.8,0.9,5.4,0.8
2933,-1,1,0,0.89,5.36,0.78,0.89,5.36,0.78
2934,1,5,1,0.9,5.37,0.8,0.9,5.37,0.8
2935,1,5,1,0.9,5.35,0.8,0.9,5.35,0.8
2936,1,6,1,0.9,5.36,0.8,0.9,5.36,0.8
2937,-1,2,0,0.89,5.33,0.78,0.89,5.33,0.78
2938,1,5,1,0.9,5.37,0.8,0.9,5.37,0.8
2939,1,5,1,0.9,5.33,0.8,0.9,5.33,0.8
2940,1,6,1,0.9,5.34,0.8,0.9,5.34,0.8
2941,1,5,1,0.9,5.34,0.8,0.9,5.34,0.8
2942,-1,1,0,0.89,5.29,0.78,0.89,5.29,0.78
2943,1,6,1,0.89,5.3,0.78,0.89,5.3,0.78
2944,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
2945,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
2946,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
2947,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
2948,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
2949,-1,4,0,0.88,5.27,0.76,0.88,5.27,0.76
2950,1,5,1,0.88,5.27,0.76,0.88,5.27,0.76
2951,1,5,1,0.88,5.27,0.76,0.88,5.27,0.76
2952,1,5,1,0.88,5.27,0.76,0.88,5.27,0.76
2953,-1,1,0,0.87,5.22,0.74,0.87,5.22,0.74
2954,1,6,1,0.87,5.21,0.74,0.87,5.21,0.74
2955,1,5,1,0.87,5.19,0.74,0.87,5.19,0.74
2956,1,5,1,0.87,5.15,0.74,0.87,5.15,0.74
2957,1,5,1,0.87,5.15,0.74,0.87,5.15,0.74
2958,1,5,1,0.87,5.15,0.74,0.87,5.15,0.74
2959,1,5,1,0.87,5.13,0.74,0.87,5.13,0.74
2960,1,7,1,0.87,5.13,0.74,0.87,5.13,0.74
2961,1,5,1,0.87,5.11,0.74,0.87,5.11,0.74
2962,1,5,1,0.87,5.11,0.74,0.87,5.11,0.74
2963,1,5,1,0.87,5.11,0.74,0.87,5.11,0.74
2964,-1,2,0,0.86,5.08,0.72,0.86,5.08,0.72
2965,1,5,1,0.86,5.07,0.72,0.86,5.07,0.72
2966,1,7,1,0.86,5.09,0.72,0.86,5.09,0.72
2967,1,5,1,0.86,5.09,0.72,0.86,5.09,0.72
2968,1,6,1,0.87,5.12,0.74,0.87,5.12,0.74
2969,1,5,1,0.87,5.12,0.74,0.87,5.12,0.74
2970,1,5,1,0.87,5.12,0.74,0.87,5.12,0.74
2971,1,5,1,0.87,5.12,0.74,0.87,5.12,0.74
2972,1,5,1,0.87,5.12,0.74,0.87,5.12,0.74
2973,1,5,1,0.87,5.12,0.74,0.87,5.12,0.74
2974,1,9,1,0.87,5.16,0.74,0.87,5.16,0.74
2975,1,5,1,0.88,5.19,0.76,0.88,5.19,0.76
2976,1,5,1,0.88,5.18,0.76,0.88,5.18,0.76
2977,1,6,1,0.88,5.19,0.76,0.88,5.19,0.76
2978,1,7,1,0.88,5.19,0.76,0.88,5.19,0.76
